# moments: 0: 1.000000 1: 1.001160 2: 1.995938 3: 5.949705 4: 23.539828 5: 115.805465 6: 679.714913 7: 4618.982893 8: 35438.933418
# 0.000000e+00 elems too small, 4.000000e+00 elems too big
5.000000e-02 9.383000e-01 9.220951e-03
1.500000e-01 8.439000e-01 8.790240e-03
2.500000e-01 7.813000e-01 8.486796e-03
3.500000e-01 7.136000e-01 8.140501e-03
4.500000e-01 6.355000e-01 7.714363e-03
5.500000e-01 5.797000e-01 7.389823e-03
6.500000e-01 5.238000e-01 7.045306e-03
7.500000e-01 4.821000e-01 6.773906e-03
8.500000e-01 4.298000e-01 6.413480e-03
9.500000e-01 3.894000e-01 6.117489e-03
1.050000e+00 3.482000e-01 5.797203e-03
1.150000e+00 3.268000e-01 5.622457e-03
1.250000e+00 2.890000e-01 5.297621e-03
1.350000e+00 2.648000e-01 5.077284e-03
1.450000e+00 2.303000e-01 4.743376e-03
1.550000e+00 2.007000e-01 4.434771e-03
1.650000e+00 1.869000e-01 4.282602e-03
1.750000e+00 1.715000e-01 4.105591e-03
1.850000e+00 1.622000e-01 3.994610e-03
1.950000e+00 1.442000e-01 3.769889e-03
2.050000e+00 1.349000e-01 3.648016e-03
2.150000e+00 1.188000e-01 3.426203e-03
2.250000e+00 1.053000e-01 3.227866e-03
2.350000e+00 9.100000e-02 3.002864e-03
2.450000e+00 8.820000e-02 2.956722e-03
2.550000e+00 8.060000e-02 2.827550e-03
2.650000e+00 7.100000e-02 2.655106e-03
2.750000e+00 5.710000e-02 2.382729e-03
2.850000e+00 6.000000e-02 2.442130e-03
2.950000e+00 5.300000e-02 2.296064e-03
3.050000e+00 5.060000e-02 2.243746e-03
3.150000e+00 4.110000e-02 2.023143e-03
3.250000e+00 4.030000e-02 2.003437e-03
3.350000e+00 3.280000e-02 1.808104e-03
3.450000e+00 3.240000e-02 1.797082e-03
3.550000e+00 2.800000e-02 1.670976e-03
3.650000e+00 2.720000e-02 1.646998e-03
3.750000e+00 2.490000e-02 1.576008e-03
3.850000e+00 1.910000e-02 1.380707e-03
3.950000e+00 1.950000e-02 1.395062e-03
4.050000e+00 1.680000e-02 1.295059e-03
4.150000e+00 1.600000e-02 1.263899e-03
4.250000e+00 1.400000e-02 1.182387e-03
4.350000e+00 1.330000e-02 1.152489e-03
4.450000e+00 1.120000e-02 1.057708e-03
4.550000e+00 1.080000e-02 1.038669e-03
4.650000e+00 8.800000e-03 9.376703e-04
4.750000e+00 8.600000e-03 9.269630e-04
4.850000e+00 6.500000e-03 8.059637e-04
4.950000e+00 8.000000e-03 8.940693e-04
5.050000e+00 7.700000e-03 8.771585e-04
5.150000e+00 6.800000e-03 8.243407e-04
5.250000e+00 5.200000e-03 7.209227e-04
5.350000e+00 4.500000e-03 6.706694e-04
5.450000e+00 4.600000e-03 6.780770e-04
5.550000e+00 3.400000e-03 5.829961e-04
5.650000e+00 3.200000e-03 5.655949e-04
5.750000e+00 3.800000e-03 6.163243e-04
5.850000e+00 3.400000e-03 5.829961e-04
5.950000e+00 2.400000e-03 4.898392e-04
6.050000e+00 2.000000e-03 4.471689e-04
6.150000e+00 2.300000e-03 4.795280e-04
6.250000e+00 2.400000e-03 4.898392e-04
6.350000e+00 2.300000e-03 4.795280e-04
6.450000e+00 7.000000e-04 2.645659e-04
6.550000e+00 1.500000e-03 3.872693e-04
6.650000e+00 1.400000e-03 3.741395e-04
6.750000e+00 6.000000e-04 2.449416e-04
6.850000e+00 7.000000e-04 2.645659e-04
6.950000e+00 1.100000e-03 3.316442e-04
7.050000e+00 1.000000e-03 3.162120e-04
7.150000e+00 5.000000e-04 2.236012e-04
7.250000e+00 7.000000e-04 2.645659e-04
7.350000e+00 6.000000e-04 2.449416e-04
7.450000e+00 1.000000e-04 9.999950e-05
7.550000e+00 8.000000e-04 2.828314e-04
7.650000e+00 1.000000e-04 9.999950e-05
7.750000e+00 2.000000e-04 1.414199e-04
7.850000e+00 5.000000e-04 2.236012e-04
7.950000e+00 4.000000e-04 1.999960e-04
8.050000e+00 1.000000e-04 9.999950e-05
8.150000e+00 3.000000e-04 1.732025e-04
8.250000e+00 6.000000e-04 2.449416e-04
8.350000e+00 1.000000e-04 9.999950e-05
8.450000e+00 7.000000e-04 2.645659e-04
8.550000e+00 1.000000e-04 9.999950e-05
8.650000e+00 1.000000e-04 9.999950e-05
8.750000e+00 2.000000e-04 1.414199e-04
8.850000e+00 1.000000e-04 9.999950e-05
8.950000e+00 1.000000e-04 9.999950e-05
9.050000e+00 1.000000e-04 9.999950e-05
9.150000e+00 0.000000e+00 0.000000e+00
9.250000e+00 2.000000e-04 1.414199e-04
9.350000e+00 0.000000e+00 0.000000e+00
9.450000e+00 0.000000e+00 0.000000e+00
9.550000e+00 1.000000e-04 9.999950e-05
9.650000e+00 1.000000e-04 9.999950e-05
9.750000e+00 0.000000e+00 0.000000e+00
9.850000e+00 0.000000e+00 0.000000e+00
9.950000e+00 0.000000e+00 0.000000e+00
