0.030518 0.922638
0.922638 0.501221
0.501221 0.576935
0.576935 0.721924
0.721924 0.481232
0.481232 0.692627
0.692627 0.635529
0.635529 0.413330
0.413330 0.039825
0.039825 0.884033
0.884033 0.694122
0.694122 0.104736
0.104736 0.598419
0.598419 0.075439
0.075439 0.752716
0.752716 0.796143
0.796143 0.157013
0.157013 0.266846
0.266846 0.811310
0.811310 0.487549
0.487549 0.715607
0.715607 0.458252
0.458252 0.869904
0.869904 0.178955
0.178955 0.274200
0.274200 0.649658
0.649658 0.928497
0.928497 0.870361
0.870361 0.832794
0.832794 0.841064
0.841064 0.987091
0.987091 0.561768
0.561768 0.391388
0.391388 0.032471
0.032471 0.045685
0.045685 0.253174
0.253174 0.949982
0.949982 0.223877
0.223877 0.104279
0.104279 0.944580
0.944580 0.508575
0.508575 0.415283
0.415283 0.162872
0.162872 0.635986
0.635986 0.067169
0.067169 0.606689
0.606689 0.221466
0.221466 0.327393
0.327393 0.625763
0.625763 0.798096
0.798096 0.280060
0.280060 0.018799
0.018799 0.184357
0.184357 0.989502
0.989502 0.338654
0.338654 0.710205
0.710205 0.742950
0.742950 0.180908
0.180908 0.397247
0.397247 0.401611
0.401611 0.301544
0.301544 0.372314
0.372314 0.455841
0.455841 0.093018
0.093018 0.860138
0.860138 0.563721
0.563721 0.514435
0.514435 0.784424
0.784424 0.418732
0.418732 0.755127
0.755127 0.573029
0.573029 0.475830
0.475830 0.977325
0.977325 0.946533
0.946533 0.631622
0.631622 0.167236
0.167236 0.535919
0.535919 0.137939
0.137939 0.690216
0.690216 0.858643
0.858643 0.094513
0.094513 0.329346
0.329346 0.748810
0.748810 0.550049
0.550049 0.653107
0.653107 0.520752
0.520752 0.807404
0.807404 0.241455
0.241455 0.211700
0.211700 0.712158
0.712158 0.865997
0.865997 0.932861
0.932861 0.770294
0.770294 0.903564
0.903564 0.924591
0.924591 0.624268
0.624268 0.328888
0.328888 0.094971
0.094971 0.983185
0.983185 0.315674
0.315674 0.887482
0.887482 0.286377
0.286377 0.041779
0.041779 0.007080
0.007080 0.446075
0.446075 0.477783
0.477783 0.100372
0.100372 0.698486
0.698486 0.004669
0.004669 0.669189
0.669189 0.158966
0.158966 0.389893
0.389893 0.563263
0.563263 0.860596
0.860596 0.217560
0.217560 0.081299
0.081299 0.121857
0.121857 0.052002
0.052002 0.276154
0.276154 0.772705
0.772705 0.680450
0.680450 0.243408
0.243408 0.334747
0.334747 0.464111
0.464111 0.239044
0.239044 0.434814
0.434814 0.393341
0.393341 0.155518
0.155518 0.797638
0.797638 0.626221
0.626221 0.451935
0.451935 0.846924
0.846924 0.356232
0.356232 0.817627
0.817627 0.510529
0.510529 0.538330
0.538330 0.914825
0.914825 0.009033
0.009033 0.569122
0.569122 0.229736
0.229736 0.473419
0.473419 0.200439
0.200439 0.627716
0.627716 0.921143
0.921143 0.032013
0.032013 0.391846
0.391846 0.686310
0.686310 0.612549
0.612549 0.590607
0.590607 0.583252
0.583252 0.744904
0.744904 0.303955
0.303955 0.149200
0.149200 0.774658
0.774658 0.803497
0.803497 0.995361
0.995361 0.707794
0.707794 0.966064
0.966064 0.862091
0.862091 0.686768
0.686768 0.266388
0.266388 0.157471
0.157471 0.920685
0.920685 0.378174
0.378174 0.824982
0.824982 0.348877
0.348877 0.979279
0.979279 0.069580
0.069580 0.383575
0.383575 0.540283
0.540283 0.037872
0.037872 0.760986
0.760986 0.942169
0.942169 0.731689
0.731689 0.096466
0.096466 0.452393
0.452393 0.500763
0.500763 0.923096
0.923096 0.155060
0.155060 0.143799
0.143799 0.059357
0.059357 0.114502
0.114502 0.213654
0.213654 0.835205
0.835205 0.617950
0.617950 0.305908
0.305908 0.272247
0.272247 0.526611
0.526611 0.176544
0.176544 0.497314
0.497314 0.330841
0.330841 0.218018
0.218018 0.735138
0.735138 0.688721
0.688721 0.389435
0.389435 0.909424
0.909424 0.293732
0.293732 0.880127
0.880127 0.448029
0.448029 0.600830
0.600830 0.852325
0.852325 0.071533
0.071533 0.506622
0.506622 0.292236
0.292236 0.410919
0.410919 0.262939
0.262939 0.565216
0.565216 0.983643
0.983643 0.969513
0.969513 0.454346
0.454346 0.623810
0.623810 0.675049
0.675049 0.528107
0.528107 0.645752
0.645752 0.682404
0.682404 0.366455
0.366455 0.086700
0.086700 0.837158
0.837158 0.740997
0.740997 0.057861
0.057861 0.645294
0.645294 0.028564
0.028564 0.799591
0.799591 0.749268
0.749268 0.203888
0.203888 0.219971
0.219971 0.858185
0.858185 0.440674
0.440674 0.762482
0.762482 0.411377
0.411377 0.916779
0.916779 0.132080
0.132080 0.321075
0.321075 0.602783
0.602783 0.975372
0.975372 0.823486
0.823486 0.879669
0.879669 0.794189
0.794189 0.033966
0.033966 0.514893
0.514893 0.438263
0.438263 0.985596
0.985596 0.092560
0.092560 0.206299
0.206299 0.996857
0.996857 0.177002
0.177002 0.151154
0.151154 0.897705
0.897705 0.555450
0.555450 0.368408
0.368408 0.209747
0.209747 0.589111
0.589111 0.114044
0.114044 0.559814
0.559814 0.268341
0.268341 0.280518
0.280518 0.672638
0.672638 0.751221
0.751221 0.326935
0.326935 0.971924
0.971924 0.231232
0.231232 0.942627
0.942627 0.385529
0.385529 0.663330
0.663330 0.789825
0.789825 0.134033
0.134033 0.444122
0.444122 0.354736
0.354736 0.348419
0.348419 0.325439
0.325439 0.502716
0.502716 0.046143
0.046143 0.907013
0.907013 0.516846
0.516846 0.561310
0.561310 0.737549
0.737549 0.465607
0.465607 0.708252
0.708252 0.619904
0.619904 0.428955
0.428955 0.024200
0.024200 0.899658
0.899658 0.678497
0.678497 0.120361
0.120361 0.582794
0.582794 0.091064
0.091064 0.737091
0.737091 0.811768
0.811768 0.141388
0.141388 0.282471
0.282471 0.795685
0.795685 0.503174
0.503174 0.699982
0.699982 0.473877
0.473877 0.854279
0.854279 0.194580
0.194580 0.258575
0.258575 0.665283
0.665283 0.912872
0.912872 0.885986
0.885986 0.817169
0.817169 0.856689
0.856689 0.971466
0.971466 0.577393
0.577393 0.375763
0.375763 0.048096
0.048096 0.030060
0.030060 0.268799
0.268799 0.934357
0.934357 0.239502
0.239502 0.088654
0.088654 0.960205
0.960205 0.492950
0.492950 0.430908
0.430908 0.147247
0.147247 0.651611
0.651611 0.051544
0.051544 0.622314
0.622314 0.205841
0.205841 0.343018
0.343018 0.610138
0.610138 0.813721
0.813721 0.264435
0.264435 0.034424
0.034424 0.168732
0.168732 0.005127
0.005127 0.323029
0.323029 0.725830
0.725830 0.727325
0.727325 0.196533
0.196533 0.381622
0.381622 0.417236
0.417236 0.285919
0.285919 0.387939
0.387939 0.440216
0.440216 0.108643
0.108643 0.844513
0.844513 0.579346
0.579346 0.498810
0.498810 0.800049
0.800049 0.403107
0.403107 0.770752
0.770752 0.557404
0.557404 0.491455
0.491455 0.961700
0.961700 0.962158
0.962158 0.615997
0.615997 0.182861
0.182861 0.520294
0.520294 0.153564
0.153564 0.674591
0.674591 0.874268
0.874268 0.078888
0.078888 0.344971
0.344971 0.733185
0.733185 0.565674
0.565674 0.637482
0.637482 0.536377
0.536377 0.791779
0.791779 0.257080
0.257080 0.196075
0.196075 0.727783
0.727783 0.850372
0.850372 0.948486
0.948486 0.754669
0.754669 0.919189
0.919189 0.908966
0.908966 0.639893
0.639893 0.313263
0.313263 0.110596
0.110596 0.967560
0.967560 0.331299
0.331299 0.871857
0.871857 0.302002
0.302002 0.026154
0.026154 0.022705
0.022705 0.430450
0.430450 0.493408
0.493408 0.084747
0.084747 0.714111
0.714111 0.989044
0.989044 0.684814
0.684814 0.143341
0.143341 0.405518
0.405518 0.547638
0.547638 0.876221
0.876221 0.201935
0.201935 0.096924
0.096924 0.106232
0.106232 0.067627
0.067627 0.260529
0.260529 0.788330
0.788330 0.664825
0.664825 0.259033
0.259033 0.319122
0.319122 0.479736
0.479736 0.223419
0.223419 0.450439
0.450439 0.377716
0.377716 0.171143
0.171143 0.782013
0.782013 0.641846
0.641846 0.436310
0.436310 0.862549
0.862549 0.340607
0.340607 0.833252
0.833252 0.494904
0.494904 0.553955
0.553955 0.899200
0.899200 0.024658
0.024658 0.553497
0.553497 0.245361
0.245361 0.457794
0.457794 0.216064
0.216064 0.612091
0.612091 0.936768
0.936768 0.016388
0.016388 0.407471
0.407471 0.670685
0.670685 0.628174
0.628174 0.574982
0.574982 0.598877
0.598877 0.729279
0.729279 0.319580
0.319580 0.133575
0.133575 0.790283
0.790283 0.787872
0.787872 0.010986
0.010986 0.692169
0.692169 0.981689
0.981689 0.846466
0.846466 0.702393
0.702393 0.250763
0.250763 0.173096
0.173096 0.905060
0.905060 0.393799
0.393799 0.809357
0.809357 0.364502
0.364502 0.963654
0.963654 0.085205
0.085205 0.367950
0.367950 0.555908
0.555908 0.022247
0.022247 0.776611
0.776611 0.926544
0.926544 0.747314
0.747314 0.080841
0.080841 0.468018
0.468018 0.485138
0.485138 0.938721
0.938721 0.139435
0.139435 0.159424
0.159424 0.043732
0.043732 0.130127
0.130127 0.198029
0.198029 0.850830
0.850830 0.602325
0.602325 0.321533
0.321533 0.256622
0.256622 0.542236
0.542236 0.160919
0.160919 0.512939
0.512939 0.315216
0.315216 0.233643
0.233643 0.719513
0.719513 0.704346
0.704346 0.373810
0.373810 0.925049
0.925049 0.278107
0.278107 0.895752
0.895752 0.432404
0.432404 0.616455
0.616455 0.836700
0.836700 0.087158
0.087158 0.490997
0.490997 0.307861
0.307861 0.395294
0.395294 0.278564
0.278564 0.549591
0.549591 0.999268
0.999268 0.953888
0.953888 0.469971
0.469971 0.608185
0.608185 0.690674
0.690674 0.512482
0.512482 0.661377
0.661377 0.666779
0.666779 0.382080
0.382080 0.071075
0.071075 0.852783
0.852783 0.725372
0.725372 0.073486
0.073486 0.629669
0.629669 0.044189
0.044189 0.783966
0.783966 0.764893
0.764893 0.188263
0.188263 0.235596
0.235596 0.842560
0.842560 0.456299
0.456299 0.746857
0.746857 0.427002
0.427002 0.901154
0.901154 0.147705
0.147705 0.305450
0.305450 0.618408
0.618408 0.959747
0.959747 0.839111
0.839111 0.864044
0.864044 0.809814
0.809814 0.018341
0.018341 0.530518
0.530518 0.422638
0.422638 0.001221
0.001221 0.076935
0.076935 0.221924
0.221924 0.981232
0.981232 0.192627
0.192627 0.135529
0.135529 0.913330
0.913330 0.539825
0.539825 0.384033
0.384033 0.194122
0.194122 0.604736
0.604736 0.098419
0.098419 0.575439
0.575439 0.252716
0.252716 0.296143
0.296143 0.657013
0.657013 0.766846
