0.179736 0.267837 0.297204 
4.082458 3.348817 3.104270 
0.717547 1.995049 2.420883 
-5.472711 -4.793431 -4.567004 
0.815373 -0.078183 -0.376034 
-1.331852 -0.035296 0.396890 
-1.154252 -1.335961 -1.396531 
1.113853 1.662102 1.844851 
-1.268974 -1.276063 -1.278426 
-2.167470 -1.339707 -1.063787 
0.857412 1.225000 1.347530 
-1.495861 -0.578987 -0.273362 
-1.102996 -1.167611 -1.189149 
-0.657239 0.093488 0.343730 
1.187095 -0.288465 -0.780319 
-0.673655 -0.412958 -0.326059 
-2.819833 -0.276436 0.571363 
1.118727 1.154837 1.166874 
0.262657 -0.452345 -0.690679 
2.762260 3.154534 3.285292 
4.158655 2.365542 1.767837 
-2.092510 -1.462692 -1.252753 
3.238383 4.141389 4.442391 
4.854180 3.471091 3.010061 
-1.055043 -0.750733 -0.649297 
2.233297 2.507142 2.598424 
0.706324 -0.092659 -0.358986 
1.165762 1.079912 1.051295 
2.724433 2.710582 2.705965 
-0.072182 1.502727 2.027697 
-0.138266 -0.474757 -0.586920 
-0.700072 -0.159199 0.021091 
-1.044316 -2.760868 -3.333052 
2.361180 0.836224 0.327905 
0.784397 1.372953 1.569138 
1.800512 2.633496 2.911157 
0.744405 1.547921 1.815759 
1.325337 -0.170861 -0.669593 
4.133963 0.795534 -0.317276 
5.358149 3.601870 3.016444 
0.284779 1.334947 1.685003 
1.113822 0.658741 0.507047 
-5.307914 -4.694015 -4.489382 
-5.324944 -4.323601 -3.989820 
-1.742096 -0.924535 -0.652015 
-0.026133 0.368784 0.500423 
-4.284262 -3.339115 -3.024065 
1.162879 0.007140 -0.378107 
3.867062 3.754863 3.717463 
1.640731 0.362426 -0.063675 
0.671208 1.142116 1.299085 
2.944042 0.926717 0.254275 
3.928326 4.299410 4.423104 
-2.769306 -1.488582 -1.061674 
-3.159798 -2.777329 -2.649839 
1.630973 2.962642 3.406531 
-2.240337 -2.096564 -2.048640 
2.696635 0.361716 -0.416591 
1.074809 0.703398 0.579594 
0.284569 -1.442212 -2.017806 
1.175360 -0.726813 -1.360871 
-0.186283 0.815160 1.148974 
0.235979 0.571971 0.683968 
3.130272 1.814558 1.375987 
1.192902 1.588588 1.720484 
0.511015 1.145460 1.356942 
-0.306687 -1.070842 -1.325561 
-0.069044 0.386070 0.537775 
0.510686 0.978139 1.133957 
0.586770 0.081959 -0.086311 
4.991048 5.652727 5.873286 
0.475685 -1.289992 -1.878551 
3.369277 3.027360 2.913387 
-0.332451 -0.156277 -0.097552 
-5.792650 -4.831458 -4.511060 
-0.079492 -0.037957 -0.024112 
-0.151063 -0.268011 -0.306994 
0.715297 1.389021 1.613595 
-0.273730 -0.115604 -0.062895 
1.388873 0.025665 -0.428737 
-1.751824 -2.720900 -3.043925 
-1.519111 -2.129582 -2.333073 
0.926454 0.643004 0.548520 
1.202469 1.428589 1.503962 
1.364041 0.372027 0.041356 
-1.576149 -0.881388 -0.649801 
-1.694169 -2.642396 -2.958471 
-1.638120 -0.681099 -0.362092 
0.846115 2.519575 3.077395 
2.377384 2.327354 2.310677 
3.020935 0.797093 0.055812 
2.636543 2.857928 2.931724 
-2.454679 -1.037318 -0.564864 
-1.648347 -1.567919 -1.541109 
-0.437261 -1.683462 -2.098863 
-0.934630 -0.423665 -0.253343 
