0.000000 0.000000
0.261192 0.129706
0.517010 0.799818
0.035308 -0.438669
0.345447 -1.173427
-0.635693 0.356225
-0.960909 -2.108380
0.400165 1.210023
0.202392 1.694966
0.727966 -0.227447
-0.402470 -2.003162
-0.217714 -2.238435
1.688913 0.688157
-0.895167 -1.883431
-0.366557 0.159373
1.960259 2.131271
-2.068695 0.455366
0.461157 -0.009594
0.138531 -0.144539
-1.367518 -0.633844
0.065412 1.670354
0.998621 0.980435
-1.374506 0.181791
0.013235 -0.642442
1.092609 -0.480487
1.152101 -1.044984
1.481603 -1.408845
0.534699 -1.097288
-1.088524 -0.616552
-0.535470 0.297800
-1.975389 0.239734
-0.068207 0.321515
0.444965 0.784723
0.357143 0.709037
-1.395791 0.554242
-0.470478 -1.013253
-0.619699 -1.025517
-1.182433 1.134228
-0.288923 1.281354
0.561796 -0.704204
0.403395 0.476125
-1.814328 0.733841
-1.408517 2.052623
-0.503548 -0.213459
0.013392 0.520991
0.029699 0.011126
0.940335 -0.939852
0.051169 -0.227342
0.622820 -1.639977
-0.656332 0.498310
-1.210656 -0.165193
-0.769635 0.164353
1.061830 0.367296
-1.078802 -0.147042
-2.599187 0.111787
-0.821581 0.761536
-0.441724 0.304485
-0.069381 0.178025
-1.416430 0.459946
-0.355648 -0.427382
-2.160214 0.334006
-0.327438 0.896884
0.702158 -1.956916
0.271460 -0.531262
0.222203 1.121569
-1.321380 0.359358
-0.099786 -0.626932
1.995850 -0.772711
1.546753 -1.823151
-1.220420 1.960557
-0.185838 -0.888591
-0.281895 1.530483
-1.709484 0.020852
-0.346622 0.265282
0.076767 0.614808
0.998284 -0.299370
0.476523 -0.850473
0.371593 -0.399949
0.111134 0.836882
0.170690 0.718742
-0.112482 -0.697845
-0.786043 0.864090
0.624668 1.607087
-0.149460 -0.482574
0.245202 -0.881318
-0.679091 -1.145815
-0.345610 0.159807
-0.519828 -0.872923
-0.407989 0.507795
0.601010 0.163592
0.416973 0.268626
-2.849128 -1.306510
-1.424339 -1.145302
-0.891132 -0.069833
-1.832156 -0.334480
1.135843 -0.925012
0.698879 -1.181802
-1.816142 0.275559
0.222167 0.769356
-0.119869 -1.350343
1.279659 0.593413
0.237634 -0.772255
-1.433800 -0.064619
-0.698067 -0.761838
-1.099638 0.846747
0.591362 -0.225276
0.012528 0.216915
-0.142806 2.455618
-0.412039 -0.537493
-0.856377 -2.180259
0.469587 -1.167315
1.024170 -0.381901
0.654169 0.142778
0.309676 0.080422
-0.666789 1.124576
-0.854194 -0.587133
-0.485907 -0.801921
0.210557 0.975012
0.446330 0.687881
-0.486496 0.968855
-1.392301 -1.773505
0.183489 1.978635
-1.262413 0.852940
0.192937 0.490397
0.102493 -0.125745
0.189288 1.994786
-1.483960 1.720324
-1.217853 -0.828649
0.219797 0.332433
-0.013462 -0.079584
-1.454528 -1.001661
-1.198891 0.376168
1.610476 -0.033546
0.586452 0.495457
0.232304 -1.124839
-0.012209 -0.460998
0.124743 1.973288
-0.412779 1.810176
-0.084839 0.179178
0.085291 0.350772
0.640577 -0.108341
-0.878530 -0.643518
0.046149 -0.570573
-0.309546 -1.414875
0.579921 -0.739120
-1.579895 -0.253266
0.530700 0.670321
-2.194893 -0.125444
-0.601661 -0.429418
0.156992 0.945720
0.505256 1.878586
0.152320 -0.303831
-0.012171 -1.143101
-1.754925 -2.190356
-2.208114 0.005778
-0.285345 1.555891
0.242522 -0.021832
0.093332 0.168076
0.381545 0.436347
-0.635957 1.556002
-0.288624 -0.438717
-0.298385 -0.415184
0.368904 -0.013974
-0.328613 0.977550
0.099553 0.928676
-2.685506 0.208952
1.117274 -1.646918
0.460594 1.958506
0.316807 -0.605996
-1.138584 -2.660751
0.259912 -1.284416
-1.114341 0.077988
0.421337 -0.736063
0.345116 0.297218
1.402306 0.655061
-2.099301 -0.253435
0.657875 0.535812
0.662244 -1.742730
-0.187169 1.322389
-0.708738 0.945922
1.602382 -0.113781
1.098739 -0.082706
0.269915 2.527742
-1.372319 1.938618
-0.060059 -0.449876
-0.403723 0.118399
1.141265 1.661705
0.077735 2.058887
0.114924 -0.661903
-0.579520 1.315714
-0.196145 -0.410797
-1.002754 -0.641360
-2.105366 -0.188944
-1.423861 0.556914
-0.738914 0.062898
-0.450100 -1.650978
0.586880 -0.983601
-0.065270 -0.385445
-1.190326 0.011952
0.031213 0.529211
1.009100 1.367238
1.378749 2.195536
-0.301100 0.394658
1.621533 0.324871
1.324872 0.076729
1.262049 -1.650307
-0.150593 0.306016
-0.796339 0.755207
0.050132 -0.721676
-1.038839 0.783962
-0.336190 0.616206
0.152788 -0.235456
0.204139 0.262621
-0.543593 -1.101646
0.130329 0.475611
-1.164137 -0.186261
0.961221 -0.662875
0.198768 -0.178606
-0.068853 -2.222532
-0.919403 1.764185
0.170361 -0.043697
-0.723357 -0.154725
-0.456009 0.079226
0.311861 -0.681119
-0.121892 -1.332725
-1.683808 -0.303830
-1.800959 -0.107419
-1.080164 0.494380
-0.160394 -0.310579
-0.628668 -1.887359
1.320296 1.336026
0.015545 1.573755
0.245689 -0.065299
1.418284 -0.463160
1.055247 -0.155571
0.385025 0.342343
0.237067 -0.406859
1.849923 -0.117814
0.049350 0.564514
0.564458 -0.426116
0.804955 -1.490781
-0.254310 -1.502151
0.702302 0.554406
-0.969586 -0.032513
-1.607575 -0.183065
-0.215477 -0.579060
-1.105822 1.044409
1.058634 -0.716912
-0.290940 1.203990
-2.265140 0.038644
1.306130 -0.785415
-0.913082 -0.247278
0.885385 -1.178472
0.090937 -0.139297
1.456752 0.283152
-0.290415 -0.318876
0.192660 0.040224
0.481908 -0.478797
0.972195 -0.275496
-1.176449 0.319075
-0.995553 -0.144506
-1.140049 -1.044125
-0.509641 -0.053476
0.106804 0.598446
0.613807 0.333441
-0.109312 -0.600758
-0.504112 0.704558
0.516695 0.951835
-0.119380 -0.529538
-1.201388 0.784714
2.229679 -1.423117
-0.931565 -0.221370
0.215843 0.216460
-0.167759 0.754615
-1.762816 -0.725631
-1.424759 0.551429
-0.608726 -1.056736
0.375101 -1.470651
1.665865 -0.277634
0.351613 0.799174
0.097028 -0.558458
-0.251696 0.696008
0.893810 -0.061566
-0.436588 0.430467
0.269247 -1.978627
-0.691875 0.099677
0.449238 0.122166
0.626554 0.364335
-0.739192 0.263474
0.478627 -0.024846
2.008496 0.446300
-1.051364 -1.040360
1.460887 -1.005636
1.410951 -0.004556
-0.253525 0.094884
0.384661 -0.943773
-1.641507 0.359792
-1.118015 -0.243277
0.174390 0.975016
-0.606820 0.844155
-1.188650 0.694575
-1.045414 -1.320333
1.110199 -1.649352
-0.374204 -0.634523
0.028257 -0.470752
-1.851349 -0.548904
